line_id,id,trans_id,img,type,line_nr,data,pts
1484,232,facs_21_rK9V1_19,21,sum-distance,1,p.23,"908,1147 888,1162 876,1162 864,1176 847,1171 847,1188 867,1188 871,1198 855,1205 845,1220 823,1224 816,1239 799,1244 804,1246 780,1263 784,1285 780,1292 794,1311 794,1323 809,1331 809,1343 932,1348 968,1328 995,1294 990,1282 999,1275 990,1265 990,1253 983,1253 975,1239 961,1237 956,1227 961,1224 941,1198 937,1166"
1485,233,facs_21_rmp0W_16,21,route-heading,1,Poste da Roma a Milano,"137,1485 171,1570 966,1555 1002,1468 1007,1512 1096,1507 1108,1541 1826,1546 1816,1384 1041,1389 1002,1439 966,1384 804,1365 676,1394 229,1374 152,1408"
1486,233,facs_21_rmp0W_16,21,route-heading,2,Poste da Firenxe à Bolo¬,"137,1485 171,1570 966,1555 1002,1468 1007,1512 1096,1507 1108,1541 1826,1546 1816,1384 1041,1389 1002,1439 966,1384 804,1365 676,1394 229,1374 152,1408"
1487,233,facs_21_rmp0W_16,21,route-heading,3,per il più breue camins.,"137,1485 171,1570 966,1555 1002,1468 1007,1512 1096,1507 1108,1541 1826,1546 1816,1384 1041,1389 1002,1439 966,1384 804,1365 676,1394 229,1374 152,1408"
1488,233,facs_21_rmp0W_16,21,route-heading,4,gna.,"137,1485 171,1570 966,1555 1002,1468 1007,1512 1096,1507 1108,1541 1826,1546 1816,1384 1041,1389 1002,1439 966,1384 804,1365 676,1394 229,1374 152,1408"
1489,234,facs_21_rA9uj_10,21,locations,1,Firenze Cittâ,"152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1490,234,facs_21_rA9uj_10,21,locations,2,all'Vccellatoio,"152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1491,234,facs_21_rA9uj_10,21,locations,3,a San Pietro à Sie-,"152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1492,234,facs_21_rA9uj_10,21,locations,4,"vo, oue passarete il","152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1493,234,facs_21_rA9uj_10,21,locations,5,Sieuo fiume,"152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1494,234,facs_21_rA9uj_10,21,locations,6,al zouo sopra la,"152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1495,234,facs_21_rA9uj_10,21,locations,7,montagna,"152,1582 171,1594 147,1621 152,1708 169,1710 229,2121 263,2138 253,2162 555,2193 637,2179 736,2118 816,2111 823,2027 784,2012 763,1971 826,1940 811,1809 775,1778 797,1567 538,1577 456,1553"
1496,235,facs_21_TextRegion_1600826255803_9829,21,distances,1,p.1,"828,1592 939,1606 975,1645 1016,1741 1019,1778 1024,2152 1024,2164 1014,2174 999,2179 970,2184 939,2184 886,2179 857,2174 847,2147 818,2017 777,1775 789,1708 813,1609"
1497,235,facs_21_TextRegion_1600826255803_9829,21,distances,2,p.1,"828,1592 939,1606 975,1645 1016,1741 1019,1778 1024,2152 1024,2164 1014,2174 999,2179 970,2184 939,2184 886,2179 857,2174 847,2147 818,2017 777,1775 789,1708 813,1609"
1498,235,facs_21_TextRegion_1600826255803_9829,21,distances,3,p.1,"828,1592 939,1606 975,1645 1016,1741 1019,1778 1024,2152 1024,2164 1014,2174 999,2179 970,2184 939,2184 886,2179 857,2174 847,2147 818,2017 777,1775 789,1708 813,1609"
1499,236,facs_21_rG98U_14,21,locations,1,Guardateni del fid¬,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1500,236,facs_21_rG98U_14,21,locations,2,me Sant'ermo,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1501,236,facs_21_rG98U_14,21,locations,3,a Firenzuola,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1502,236,facs_21_rG98U_14,21,locations,4,alle Filigaie,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1503,236,facs_21_rG98U_14,21,locations,5,Vscirete di Toscana,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1504,236,facs_21_rG98U_14,21,locations,6,& entrarete nel Bo,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1505,236,facs_21_rG98U_14,21,locations,7,lognese,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1506,236,facs_21_rG98U_14,21,locations,8,a Loiano,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1507,236,facs_21_rG98U_14,21,locations,9,a Pianoro pie della,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1508,236,facs_21_rG98U_14,21,locations,10,la Montagna,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1509,236,facs_21_rG98U_14,21,locations,11,Passarete il fiume,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1510,236,facs_21_rG98U_14,21,locations,12,Sauona più volte,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1511,236,facs_21_rG98U_14,21,locations,13,"a Bologna Cittâ, &","944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1512,236,facs_21_rG98U_14,21,locations,14,Studio,"944,152 995,190 1041,1237 1388,1292 1480,1237 1656,1241 1656,1162 1760,1089 1770,963 1630,889 1731,780 1598,734 1632,676 1739,654 1760,587 1748,495 1603,417 1652,157"
1513,237,facs_21_TextRegion_1600826261244_9834,21,distances,1,p.1,"1601,311 1620,273 1625,268 1640,258 1661,253 1695,258 1739,277 1780,316 1787,335 1789,350 1830,884 1838,1205 1835,1217 1826,1224 1799,1237 1758,1246 1661,1241 1654,1237 1644,1195 1601,734"
1514,237,facs_21_TextRegion_1600826261244_9834,21,distances,2,p.1,"1601,311 1620,273 1625,268 1640,258 1661,253 1695,258 1739,277 1780,316 1787,335 1789,350 1830,884 1838,1205 1835,1217 1826,1224 1799,1237 1758,1246 1661,1241 1654,1237 1644,1195 1601,734"
1515,237,facs_21_TextRegion_1600826261244_9834,21,distances,3,p.1,"1601,311 1620,273 1625,268 1640,258 1661,253 1695,258 1739,277 1780,316 1787,335 1789,350 1830,884 1838,1205 1835,1217 1826,1224 1799,1237 1758,1246 1661,1241 1654,1237 1644,1195 1601,734"
1516,237,facs_21_TextRegion_1600826261244_9834,21,distances,4,p.1,"1601,311 1620,273 1625,268 1640,258 1661,253 1695,258 1739,277 1780,316 1787,335 1789,350 1830,884 1838,1205 1835,1217 1826,1224 1799,1237 1758,1246 1661,1241 1654,1237 1644,1195 1601,734"
1517,237,facs_21_TextRegion_1600826261244_9834,21,distances,5,p.1,"1601,311 1620,273 1625,268 1640,258 1661,253 1695,258 1739,277 1780,316 1787,335 1789,350 1830,884 1838,1205 1835,1217 1826,1224 1799,1237 1758,1246 1661,1241 1654,1237 1644,1195 1601,734"
1518,238,facs_21_rjmeN_18,21,sum-distance,1,Poste 8,"1835,1311 1797,1297 1681,1307 1577,1302 1545,1311 1495,1311 1490,1333 1466,1331 1441,1374 1446,1372 1451,1391 1582,1394 1659,1381 1797,1389 1835,1374"
1519,239,facs_21_rL4Lt_11,21,locations,1,Pigliate li sudetti,"1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1520,239,facs_21_rL4Lt_11,21,locations,2,due viaggi di Ro,"1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1521,239,facs_21_rL4Lt_11,21,locations,3,"ma à Firenze, &","1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1522,239,facs_21_rL4Lt_11,21,locations,4,"l'altro, che vieno","1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1523,239,facs_21_rL4Lt_11,21,locations,5,"a Bologna, che so","1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1524,239,facs_21_rL4Lt_11,21,locations,6,no,"1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1525,239,facs_21_rL4Lt_11,21,locations,7,Poi alla Samog,"1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1526,239,facs_21_rL4Lt_11,21,locations,8,gia,"1060,1522 1050,1623 1074,1640 1050,1925 1065,1971 1036,2065 1060,2174 1217,2169 1248,2145 1321,2164 1565,2155 1618,2121 1644,2143 1695,2027 1656,2010 1637,1949 1683,1848 1734,1814 1768,1563 1161,1563"
1527,240,facs_21_rQJf0_2,21,distances,1,p.26,"1777,1799 1736,1804 1739,1816 1719,1838 1705,1838 1702,1848 1695,1838 1685,1848 1673,1898 1640,1949 1640,1971 1659,2010 1695,2024 1702,2048 1652,2109 1644,2155 1630,2157 1635,2164 1671,2164 1685,2174 1731,2159 1789,2159 1813,2145 1830,2150 1845,2135 1845,2051 1838,2048 1845,2046 1845,1935 1835,1932 1828,1901 1799,1894 1806,1891 1792,1879 1797,1862 1780,1836"
1528,240,facs_21_rQJf0_2,21,distances,2,p.1*,"1777,1799 1736,1804 1739,1816 1719,1838 1705,1838 1702,1848 1695,1838 1685,1848 1673,1898 1640,1949 1640,1971 1659,2010 1695,2024 1702,2048 1652,2109 1644,2155 1630,2157 1635,2164 1671,2164 1685,2174 1731,2159 1789,2159 1813,2145 1830,2150 1845,2135 1845,2051 1838,2048 1845,2046 1845,1935 1835,1932 1828,1901 1799,1894 1806,1891 1792,1879 1797,1862 1780,1836"
